Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x19][0x15],16 [0x3][0x10],17 [0x1a][0x15],18 [0x3][0x11],19 [0x1b][0x15],20 [0x5][0xa],21 [0x1c][0x15],22 [0x1d][0x15],23 [0x3][0x12],24 [0x3][0x13],25 [0x1e][0x15]
420,"표식","표적으로 점찍힌 상태.<br>다른 플레이어에게 접근하면 표식 대상이 옮겨간다.",15026,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
421,"포식","잡아먹히는 중이라 행동이 불가능한 상태. HP가 서서히 줄어든다.",15571,0,2,17,0,true,false,true,true,false,false,false,true,true,10,true,0,false,0,false,false,3,0,false
422,"회복마법 효과 감소","회복마법의 회복량이 떨어진 상태.",15572,0,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
423,"악몽","깊은 잠에 빠져 행동이 불가능한 상태.",15573,0,2,2,3,true,false,true,false,false,false,true,false,false,200,true,0,false,0,false,false,0,3,false
424,"보이드의 저주","보이드의 저주에 빠진 상태. 받는 피해량이 증가한다.",17341,8,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
425,"보이드의 요기","보이드의 요기 때문에 흥분한 상태. 수면 저항이 생긴다.",15574,0,2,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
426,"밤의 방패","마법 장벽을 펼친 상태. 기절 저항이 생긴다.",15575,0,1,16,0,false,false,false,false,false,false,false,false,false,0,true,0,false,0,false,false,0,0,false
427,"둔화+","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 늘어난 상태. 해제 불가.",17361,16,2,13,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
428,"헤이스트+","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태. 해제 불가.",17381,16,1,16,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
429,"환각 가루","환각 가루가 묻은 상태. 아리오크가 좋아하는 향기를 낸다. 받는 피해량이 증가한다.",17401,16,2,17,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
430,"비탄","슬픔에 빠진 상태. 받는 피해량이 증가한다.",15576,0,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
431,"물속성 저항 감소","물속성 저항이 떨어진 상태.",17421,8,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
432,"수경 확산","거울 같은 물의 막에 싸인 상태. 회복마법 및 회복 능력을 받으면 대상에게 수경을 부여한다.",15577,0,2,17,0,false,false,false,false,false,false,false,false,false,30,true,0,false,0,false,false,0,0,false
433,"수경","거울 같은 물의 막에 싸여 시야가 차단된 상태. 기술 사정거리가 짧아진다. 16단계 누적되면 기술을 사용할 수 없게 된다.",17441,16,2,17,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
434,"완전한 속박","고도의 주술로 자유를 빼앗긴 상태. 행동이 불가능하다.",15579,0,2,17,0,true,false,true,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
435,"악마의 눈동자","악마의 눈동자로 석화된 상태. 행동이 불가능하며, 받는 피해량이 증가한다.",15578,0,2,17,0,true,false,true,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
436,"가시밭","가시가 다리에 엉킨 상태.<br>이동 속도가 떨어지고 HP가 서서히 줄어든다.<br>효과를 받는 중에는 끌어당기기와 밀쳐내기가 무효화된다.",15601,0,2,17,0,false,false,false,false,false,false,false,true,true,150,true,1,false,0,false,false,0,0,false
437,"석화의 저주","석화된 상태. 공격을 받으면 전투불능 상태가 된다.",15586,0,2,6,1,true,false,true,false,false,true,false,false,false,100,true,0,false,0,false,false,0,21,false
438,"미니멈","난쟁이로 변신한 상태. 적에게 주는 피해량이 떨어지고, 받는 피해량은 증가한다.",15581,0,2,17,0,false,false,false,false,true,false,false,false,false,100,true,1,false,0,false,false,0,8,false
439,"두꺼비","두꺼비로 변신한 상태. 기술을 실행할 수 없다.",15580,0,2,17,0,false,false,true,false,true,false,false,false,false,100,true,2,false,0,false,false,0,9,false
440,"미니멈","난쟁이로 변신한 상태. 적에게 주는 피해량이 떨어지고, 받는 피해량은 증가한다.",16211,0,1,16,0,false,false,false,false,true,false,false,false,false,100,true,1,false,0,false,false,0,8,false
441,"두꺼비","두꺼비로 변신한 상태. 기술을 실행할 수 없다.",16210,0,1,16,0,false,false,true,false,true,false,false,false,false,100,true,2,false,0,false,false,0,9,false
442,"둔화","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 늘어난 상태.",15009,0,2,13,0,false,false,false,false,false,false,false,true,true,50,true,0,false,0,false,false,0,0,false
443,"주는 피해량 증가","적에게 주는 피해량이 증가한 상태.",17061,16,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0,false
444,"받는 피해 증가","받는 피해량이 증가하는 상태.",15020,0,2,17,0,false,false,false,false,false,false,false,false,false,50,true,0,false,0,false,false,0,0,false
445,"가시덩굴","가시덩굴이 엉킨 상태. HP가 서서히 줄어든다.",15582,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
446,"벌꿀","벌꿀을 뒤집어쓴 상태. 말벌의 공격 대상이 된다.",15583,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
447,"강산","강력한 산을 뒤집어쓴 상태. '산성 구름' 공격으로 받는 피해량이 증가한다.",17021,16,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
448,"벌레 떼","벌떼가 따라다니는 상태. 효과가 끝날 때 벌떼에게 공격받는다.",17461,8,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
449,"벌 중독","벌 독이 축적된 상태. 벌떼에게 받는 피해량이 증가한다.",17001,8,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
450,"석화 무효","석화를 무효화하는 상태.",15608,0,1,16,0,false,false,false,false,false,false,false,true,true,100,true,0,false,0,false,false,0,0,false
451,"저주의 목소리","효과가 끝날 때 일정 범위 안의 대상을 석화시키는 상태.",15587,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
452,"저주의 외침","효과가 끝날 때 전체 범위 안의 대상을 석화시키는 상태.",15588,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
453,"알라그 뱀독","알라그의 뱀독에 중독되어 주위에 독소를 뿌리는 상태. 파티원 모두의 HP가 서서히 줄어든다.",15007,0,2,17,0,false,false,false,false,false,false,true,false,false,200,true,0,false,0,false,false,0,0,false
454,"알라그 필드","받은 피해량이 축적되는 상태. 효과가 끝날 때 또는 전투불능 상태가 되었을 때, 축적된 피해량에 비례해서 폭발이 일어난다.",15590,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
455,"생기 감퇴","생기가 감퇴된 상태. '생명 흡수' 공격으로 받는 피해량이 증가한다.",17101,4,2,17,0,false,false,false,false,false,false,false,false,false,150,true,0,false,0,false,false,0,0,false
456,"최대 HP 감소","HP 최대치가 감소한 상태.",17481,4,2,17,0,false,false,false,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
457,"속박+","이동이 불가능한 상태. 해제 불가.",15602,0,2,12,5,true,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
458,"흉조의 독","흉조의 독에 감염된 상태. 효과가 끝날 때 자신을 중심으로 폭발이 일어난다.",15517,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
459,"일반 태세","기본적인 사고회로로 동작 중인 상태.",15591,0,1,16,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
460,"공격 태세","공격 위주의 사고회로로 동작 중인 상태.",15592,0,1,16,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
461,"방해 태세","방해 위주의 사고회로로 동작 중인 상태.",15593,0,1,16,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
462,"구속 가속","구속 장치의 속박 기능이 가속된 상태. 서서히 구속 상태가 강해진다.",15594,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
463,"구속","구속 장치가 장착된 상태. 9단계 누적되면 전투불능 상태가 된다.",17501,16,2,17,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
464,"화염뿔","화염뿔 드래곤의 공격에 대한 저항이 극단적으로 저하된다.",15595,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
465,"얼음발톱","얼음발톱 드래곤의 공격에 대한 저항이 극단적으로 저하된다.",15596,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
466,"번개날개","전류 충전된 상태. 효과가 끝날 때 방전하며 주위에 번개속성 피해를 준다.",15597,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,false,0,false,false,0,0,false
467,"수경","거울 같은 물의 막에 싸여 시야가 차단된 상태. 기술 사정거리가 짧아진다. 16단계 누적되면 기술을 사용할 수 없게 된다.",17456,0,2,17,0,false,false,true,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,false
468,"이계의 틈새","일시적으로 이계 '보이드'를 걷고 있는 상태. 물질계에 간섭할 수 없다.",15585,0,2,17,0,true,false,true,true,false,false,false,true,true,200,true,0,true,0,false,false,3,0,false
469,"극왕","궁극의 임금님이 되었다쿠뽀! 모든 피해를 무효화한다쿠뽀!",15589,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0,false
470,"모그비네이션","모그리들이 콤비네이션 공격에 돌입한 상태. 기절, 침묵을 무효화한다.",15584,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0,false
471,"모그어둠 과민증","모그리가 발하는 어둠이 너무나도 싫어진 상태. 모그의 그림자에 닿으면 큰 피해를 받는다.",15598,0,2,16,0,false,false,false,false,false,false,false,false,false,99,true,0,false,0,false,false,0,0,false
472,"모그빛 과민증","모그리가 발하는 빛이 너무나도 싫어진 상태. 모그의 빛에 닿으면 큰 피해를 받는다.",15599,0,2,16,0,false,false,false,false,false,false,false,false,false,99,true,0,false,0,false,false,0,0,false
473,"모글빙글","빙글거리는 게 너무나도 싫어진 상태. 회전모그마를 맞으면 큰 피해를 받는다.",15600,0,2,16,0,false,false,false,false,false,false,true,false,false,200,true,0,false,0,false,false,0,0,false
474,"투혼","임금님이 투혼을 불어넣어 주셨다쿠뽀! 주는 피해량과 HP 회복량이 증가한다쿠뽀!",17541,8,1,16,0,false,false,false,false,false,false,false,false,false,150,true,0,false,0,false,false,0,0,false
475,"표식 대상 제외","적의 표적에서 벗어난 상태. 표식 대상이 되지 않는다.",15027,0,2,17,0,false,false,false,false,false,false,false,false,false,200,true,0,true,0,false,false,0,0,false
476,"희미한 어둠","희미한 어둠에 휩싸여 명중력이 떨어진 상태. 단 '악마의 눈동자'가 무효화된다. 에스나로 치료 가능.",15012,0,2,10,0,false,false,false,false,false,false,true,false,false,50,true,0,false,0,false,false,0,0,false
477,"수신의 망토","마법 공격 피해를 반사하는 상태.",15542,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0,false
478,"수신의 장막","원거리 공격 피해를 반사하는 상태.",12651,0,1,16,0,false,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0,false
479,"서서히 HP 회복","지속적으로 HP가 회복되는 상태.",17521,16,1,16,0,false,false,false,false,false,false,false,true,true,200,true,0,false,0,false,false,0,0,false
480,"헤이스트+","자동 공격 주기, 무기 기술 및 마법 시전 시간과 재사용 대기 시간이 줄어든 상태. 해제 불가.",17381,16,1,16,0,false,false,false,false,false,false,false,true,true,100,true,0,false,0,false,false,0,0,false
481,"전력 질주","이동 속도가 상승한 상태.",10101,0,1,0,0,false,false,false,false,false,false,false,true,true,0,true,0,false,0,false,false,0,0,false
482,"마비","몸이 마비되어 잠깐씩 행동할 수 없는 상태.",15006,0,2,5,0,false,false,false,false,false,false,true,false,false,100,true,0,false,0,false,false,0,0,false
483,"최대 HP 증가","HP 최대치가 증가한 상태.",15075,0,1,16,0,false,false,false,false,false,false,false,true,true,1,true,0,false,0,false,false,0,0,false
484,"먹물독","크라켄의 먹물이 묻은 상태. 이동 속도가 느려지고, HP가 서서히 줄어든다.",15569,0,2,17,0,false,false,false,false,false,false,false,false,false,150,true,1,false,0,false,false,0,0,false
485,"물독","물속성 피해로 HP가 서서히 줄어드는 상태.",17641,16,2,17,0,false,false,false,false,false,false,false,false,false,10,true,0,false,0,false,false,0,0,false
486,"수중 감옥","마력이 담긴 물속에 갇혀 행동이 불가능한 상태.",15038,0,2,17,0,true,false,true,false,false,false,false,false,false,100,true,0,false,0,false,false,3,0,false
487,"빙결","몸이 얼어붙어 행동이 불가능한 상태. HP가 서서히 줄어든다.",17621,16,2,17,18,true,false,true,false,false,false,false,false,false,100,true,0,false,0,false,false,0,0,true
